Date,00700,09988,03690,01024,01810,09618,00388,02318,03988,00939,09888,00005,01211,09999,09626,09961,01398,00857,00883,00981
2021-10-27,472.680000,164.500000,268.600000,105.200000,21.900000,312.600000,474.800000,59.800000,2.760000,5.350000,163.100000,47.850000,102.930000,155.100000,593.500000,225.200000,4.310000,3.880000,,22.200000
2021-10-28,473.850000,165.200000,272.200000,103.800000,21.850000,312.600000,467.600000,58.350000,2.750000,5.330000,163.500000,47.000000,100.600000,156.500000,592.500000,225.400000,4.300000,3.740000,,22.000000
2021-10-28,473.850000,165.200000,272.200000,103.800000,21.850000,312.600000,467.600000,58.350000,2.750000,5.330000,163.500000,29.968000,100.600000,156.500000,592.500000,225.400000,4.300000,3.740000,,22.000000
2021-10-29,466.860000,163.000000,269.600000,103.500000,21.350000,310.400000,470.800000,55.900000,2.750000,5.290000,162.000000,47.150000,98.870000,153.700000,588.500000,225.400000,4.260000,3.760000,,22.000000
2021-10-29,466.860000,163.000000,269.600000,103.500000,21.350000,310.400000,470.800000,55.900000,2.750000,5.290000,162.000000,30.118000,98.870000,153.700000,588.500000,225.400000,4.260000,3.760000,,22.000000
2021-11-01,455.790000,159.500000,267.400000,99.900000,21.250000,306.400000,468.200000,56.600000,2.770000,5.330000,157.100000,46.950000,95.730000,152.600000,581.000000,224.200000,4.310000,3.750000,8.540000,21.800000
2021-11-01,455.790000,159.500000,267.400000,99.900000,21.250000,306.400000,468.200000,56.600000,2.770000,5.330000,157.100000,29.918000,95.730000,152.600000,581.000000,224.200000,4.310000,3.750000,8.540000,21.800000
2021-11-02,450.360000,161.600000,271.000000,100.000000,21.000000,314.200000,464.000000,55.950000,2.760000,5.300000,161.900000,47.050000,99.200000,157.200000,614.000000,226.600000,4.310000,3.690000,8.470000,22.100000
2021-11-02,450.360000,161.600000,271.000000,100.000000,21.000000,314.200000,464.000000,55.950000,2.760000,5.300000,161.900000,30.018000,99.200000,157.200000,614.000000,226.600000,4.310000,3.690000,8.470000,22.100000
2021-11-03,455.210000,160.600000,277.000000,95.950000,20.450000,316.400000,462.800000,55.750000,2.760000,5.290000,158.100000,46.850000,97.600000,158.000000,616.000000,226.400000,4.300000,3.620000,8.410000,22.900000
2021-11-03,455.210000,160.600000,277.000000,95.950000,20.450000,316.400000,462.800000,55.750000,2.760000,5.290000,158.100000,29.818000,97.600000,158.000000,616.000000,226.400000,4.300000,3.620000,8.410000,22.900000
2021-11-04,466.670000,165.600000,286.000000,96.600000,20.750000,323.800000,464.400000,55.000000,2.750000,5.250000,162.000000,47.150000,105.200000,160.100000,629.000000,226.400000,4.260000,3.620000,8.340000,23.200000
2021-11-04,466.670000,165.600000,286.000000,96.600000,20.750000,323.800000,464.400000,55.000000,2.750000,5.250000,162.000000,30.118000,105.200000,160.100000,629.000000,226.400000,4.260000,3.620000,8.340000,23.200000
2021-11-05,453.660000,159.900000,276.800000,95.250000,20.400000,309.800000,466.000000,54.050000,2.730000,5.170000,159.700000,45.450000,103.670000,158.600000,595.000000,224.200000,4.190000,3.440000,8.160000,23.050000
2021-11-05,453.660000,159.900000,276.800000,95.250000,20.400000,309.800000,466.000000,54.050000,2.730000,5.170000,159.700000,28.418000,103.670000,158.600000,595.000000,224.200000,4.190000,3.440000,8.160000,23.050000
2021-11-08,450.170000,157.300000,271.200000,93.350000,20.350000,305.600000,466.800000,56.200000,2.750000,5.260000,155.900000,45.700000,101.330000,160.900000,600.000000,240.200000,4.230000,3.510000,8.210000,23.000000
2021-11-08,450.170000,157.300000,271.200000,93.350000,20.350000,305.600000,466.800000,56.200000,2.750000,5.260000,155.900000,28.668000,101.330000,160.900000,600.000000,240.200000,4.230000,3.510000,8.210000,23.000000
2021-11-09,450.360000,157.100000,270.400000,92.050000,20.350000,301.600000,465.000000,56.200000,2.750000,5.220000,157.500000,28.518000,103.530000,160.000000,611.000000,245.200000,4.230000,3.510000,8.180000,23.900000
2021-11-09,450.360000,157.100000,270.400000,92.050000,20.350000,301.600000,465.000000,56.200000,2.750000,5.220000,157.500000,45.550000,103.530000,160.000000,611.000000,245.200000,4.230000,3.510000,8.180000,23.900000
2021-11-10,469.380000,161.200000,277.400000,93.250000,20.600000,308.000000,464.000000,56.700000,2.730000,5.190000,161.300000,45.300000,99.800000,166.900000,630.500000,240.200000,4.220000,3.520000,,24.000000
2021-11-10,469.380000,161.200000,277.400000,93.250000,20.600000,308.000000,464.000000,56.700000,2.730000,5.190000,161.300000,28.268000,99.800000,166.900000,630.500000,240.200000,4.220000,3.520000,,24.000000
2021-11-11,463.560000,163.200000,282.400000,99.700000,21.050000,313.400000,464.600000,58.850000,2.760000,5.230000,160.500000,45.450000,100.530000,166.400000,656.000000,240.200000,4.260000,3.530000,,23.500000
2021-11-11,463.560000,163.200000,282.400000,99.700000,21.050000,313.400000,464.600000,58.850000,2.760000,5.230000,160.500000,28.418000,100.530000,166.400000,656.000000,240.200000,4.260000,3.530000,,23.500000
2021-11-12,470.940000,162.400000,289.800000,100.000000,21.150000,329.600000,465.000000,58.650000,2.760000,5.240000,164.800000,45.300000,100.000000,174.100000,665.500000,242.400000,4.270000,3.550000,,22.600000
2021-11-12,470.940000,162.400000,289.800000,100.000000,21.150000,329.600000,465.000000,58.650000,2.760000,5.240000,164.800000,28.268000,100.000000,174.100000,665.500000,242.400000,4.270000,3.550000,,22.600000
